"V1"|"V2"
"9375"|"107780"|"105977"
"9376"|"107780"|"105596"
"9377"|"107780"|"105817"
"9378"|"107780"|"105732"
"9379"|"107781"|"106142"
"9380"|"107781"|"105539"
"9381"|"107781"|"105604"
"9382"|"107783"|"107454"
"9383"|"107783"|"106251"
"9384"|"107783"|"107645"
"9385"|"107783"|"107647"
"9386"|"107783"|"109342"
"9387"|"107802"|"105303"
"9388"|"107802"|"108165"
"9389"|"107802"|"103632"
"9390"|"107802"|"106414"
"9391"|"107802"|"102411"
"9392"|"107802"|"108164"
"9393"|"107802"|"106450"
"9394"|"107802"|"107740"
"9395"|"107802"|"102198"
"9396"|"107802"|"107666"
"9397"|"107802"|"105448"
"9398"|"107802"|"101750"
"9399"|"107802"|"107279"
"9400"|"107802"|"107305"
"9401"|"107803"|"105370"
"9402"|"107803"|"100686"
"9403"|"107803"|"101750"
"9404"|"107803"|"103536"
"9405"|"107803"|"103620"
"9406"|"107803"|"105448"
"9407"|"107803"|"109093"
"9408"|"107803"|"101129"
"9409"|"107803"|"106295"
"9410"|"107803"|"106450"
"9411"|"107803"|"107740"
"9412"|"107803"|"102189"
"9413"|"107803"|"101022"
"9414"|"107803"|"107802"
"9415"|"107803"|"106414"
"9416"|"107812"|"106237"
"9417"|"107812"|"105816"
"9418"|"107812"|"106044"
"9419"|"107812"|"102061"
"9420"|"107816"|"102644"
"9421"|"107816"|"107735"
"9422"|"107816"|"105795"
"9423"|"107816"|"104502"
"9424"|"107816"|"106914"
"9425"|"107816"|"105072"
"9426"|"107816"|"103962"
"9427"|"107816"|"101415"
"9428"|"107816"|"104295"
"9429"|"107816"|"101266"
"9430"|"107816"|"101620"
"9431"|"107816"|"107894"
"9432"|"107816"|"105480"
"9433"|"107816"|"106729"
"9434"|"107816"|"105330"
"9435"|"107817"|"109608"
"9436"|"107817"|"106841"
"9437"|"107817"|"109831"
"9438"|"107817"|"106819"
"9439"|"107817"|"107585"
"9440"|"107817"|"106855"
"9441"|"107817"|"107163"
"9442"|"107817"|"109204"
"9443"|"107818"|"104502"
"9444"|"107818"|"109065"
"9445"|"107818"|"107630"
"9446"|"107818"|"109406"
"9447"|"107818"|"101052"
"9448"|"107818"|"106381"
"9449"|"107818"|"104679"
"9450"|"107818"|"100828"
"9451"|"107818"|"102179"
"9452"|"107818"|"104851"
"9453"|"107818"|"101415"
"9454"|"107818"|"104157"
"9455"|"107818"|"101121"
"9456"|"107818"|"103469"
"9457"|"107818"|"109963"
"9458"|"107822"|"106379"
"9459"|"107822"|"105571"
"9460"|"107822"|"106100"
"9461"|"107822"|"105880"
"9462"|"107822"|"106811"
"9463"|"107822"|"107959"
"9464"|"107822"|"105563"
"9465"|"107822"|"106229"
"9466"|"107822"|"107653"
"9467"|"107822"|"105603"
"9468"|"107822"|"105662"
"9469"|"107822"|"105533"
"9470"|"107822"|"108729"
"9471"|"107822"|"107420"
"9472"|"107822"|"105977"
"9473"|"107827"|"108054"
"9474"|"107827"|"107836"
"9475"|"107836"|"107827"
"9476"|"107836"|"102621"
"9477"|"107836"|"100887"
"9478"|"107839"|"105564"
"9479"|"107839"|"105747"
"9480"|"107839"|"105533"
"9481"|"107839"|"105751"
"9482"|"107839"|"105941"
"9483"|"107839"|"105963"
"9484"|"107839"|"105582"
"9485"|"107839"|"105842"
"9486"|"107839"|"105977"
"9487"|"107839"|"105733"
"9488"|"107839"|"107420"
"9489"|"107839"|"108729"
"9490"|"107839"|"105993"
"9491"|"107839"|"106267"
"9492"|"107839"|"105766"
"9493"|"107840"|"107299"
"9494"|"107840"|"107226"
"9495"|"107840"|"105973"
"9496"|"107840"|"105810"
"9497"|"107840"|"105914"
"9498"|"107840"|"108383"
"9499"|"107843"|"102792"
"9500"|"107843"|"106346"
"9501"|"107843"|"101984"
"9502"|"107843"|"101991"
"9503"|"107843"|"106897"
"9504"|"107843"|"108507"
"9505"|"107843"|"109258"
"9506"|"107846"|"104657"
"9507"|"107846"|"100887"
"9508"|"107855"|"110034"
"9509"|"107855"|"106002"
"9510"|"107863"|"100840"
"9511"|"107867"|"107802"
"9512"|"107867"|"108164"
"9513"|"107867"|"101129"
"9514"|"107867"|"107666"
"9515"|"107867"|"105097"
"9516"|"107867"|"105448"
"9517"|"107867"|"107347"
"9518"|"107870"|"107872"
"9519"|"107870"|"102564"
"9520"|"107870"|"103373"
"9521"|"107870"|"104920"
"9522"|"107870"|"102565"
"9523"|"107872"|"103712"
"9524"|"107872"|"102564"
"9525"|"107872"|"107870"
"9526"|"107877"|"102745"
"9527"|"107877"|"102153"
"9528"|"107877"|"105855"
"9529"|"107877"|"104630"
"9530"|"107877"|"109450"
"9531"|"107877"|"102767"
"9532"|"107877"|"107818"
"9533"|"107877"|"104139"
"9534"|"107877"|"104812"
"9535"|"107877"|"102600"
"9536"|"107877"|"103962"
"9537"|"107877"|"104382"
"9538"|"107877"|"105988"
"9539"|"107877"|"109065"
"9540"|"107877"|"104500"
"9541"|"107887"|"100953"
"9542"|"107887"|"108979"
"9543"|"107894"|"101266"
"9544"|"107894"|"109029"
"9545"|"107894"|"107816"
"9546"|"107894"|"104139"
"9547"|"107894"|"109065"
"9548"|"107894"|"104295"
"9549"|"107894"|"104294"
"9550"|"107894"|"107227"
"9551"|"107894"|"109110"
"9552"|"107894"|"102288"
"9553"|"107894"|"108985"
"9554"|"107894"|"101415"
"9555"|"107894"|"102644"
"9556"|"107894"|"104761"
"9557"|"107894"|"101002"
"9558"|"107903"|"103609"
"9559"|"107949"|"102172"
"9560"|"107949"|"102416"
"9561"|"107949"|"107630"
"9562"|"107949"|"104844"
"9563"|"107949"|"102176"
"9564"|"107949"|"104812"
"9565"|"107949"|"105721"
"9566"|"107949"|"100597"
"9567"|"107949"|"105330"
"9568"|"107949"|"104861"
"9569"|"107949"|"105753"
"9570"|"107949"|"106009"
"9571"|"107949"|"101552"
"9572"|"107949"|"100609"
"9573"|"107949"|"104777"
"9574"|"107950"|"108985"
"9575"|"107950"|"106426"
"9576"|"107950"|"105897"
"9577"|"107950"|"100828"
"9578"|"107950"|"103773"
"9579"|"107950"|"106002"
"9580"|"107950"|"101266"
"9581"|"107950"|"102769"
"9582"|"107950"|"106079"
"9583"|"107950"|"101415"
"9584"|"107950"|"105795"
"9585"|"107950"|"102644"
"9586"|"107950"|"109584"
"9587"|"107950"|"103845"
"9588"|"107951"|"101618"
"9589"|"107951"|"101541"
"9590"|"107951"|"103872"
"9591"|"107951"|"103068"
"9592"|"107951"|"100980"
"9593"|"107951"|"106284"
"9594"|"107951"|"101595"
"9595"|"107951"|"107011"
"9596"|"107959"|"105603"
"9597"|"107959"|"107822"
"9598"|"107959"|"105563"
"9599"|"107959"|"109998"
"9600"|"107969"|"107836"
"9601"|"107969"|"106036"
"9602"|"107969"|"110321"
"9603"|"107969"|"107178"
"9604"|"107987"|"108940"
"9605"|"107987"|"109436"
"9606"|"107987"|"107717"
"9607"|"107987"|"108196"
"9608"|"107987"|"106958"
"9609"|"107987"|"100605"
"9610"|"107987"|"104927"
"9611"|"107987"|"103609"
"9612"|"107987"|"108386"
"9613"|"107987"|"102939"
"9614"|"108012"|"107352"
"9615"|"108040"|"104298"
"9616"|"108040"|"105247"
"9617"|"108040"|"109411"
"9618"|"108040"|"109279"
"9619"|"108040"|"101873"
"9620"|"108040"|"110321"
"9621"|"108040"|"108693"
"9622"|"108040"|"102199"
"9623"|"108040"|"109166"
"9624"|"108052"|"108054"
"9625"|"108054"|"103753"
"9626"|"108054"|"108052"
"9627"|"108101"|"104376"
"9628"|"108101"|"108940"
"9629"|"108101"|"105327"
"9630"|"108101"|"108193"
"9631"|"108101"|"106958"
"9632"|"108101"|"107619"
"9633"|"108101"|"107620"
"9634"|"108101"|"101090"
"9635"|"108160"|"107554"
"9636"|"108160"|"106701"
"9637"|"108160"|"108440"
"9638"|"108160"|"107058"
"9639"|"108160"|"106550"
"9640"|"108160"|"108624"
"9641"|"108164"|"102478"
"9642"|"108164"|"101278"
"9643"|"108164"|"109208"
"9644"|"108164"|"102464"
"9645"|"108164"|"101757"
"9646"|"108164"|"103620"
"9647"|"108164"|"106443"
"9648"|"108164"|"105448"
"9649"|"108164"|"109856"
"9650"|"108164"|"107305"
"9651"|"108164"|"105105"
"9652"|"108164"|"107347"
"9653"|"108164"|"107740"
"9654"|"108164"|"103632"
"9655"|"108164"|"101292"
"9656"|"108165"|"105097"
"9657"|"108165"|"107802"
"9658"|"108165"|"102411"
"9659"|"108165"|"105303"
"9660"|"108165"|"108164"
"9661"|"108165"|"102198"
"9662"|"108165"|"106324"
"9663"|"108165"|"100686"
"9664"|"108182"|"109375"
"9665"|"108182"|"105044"
"9666"|"108182"|"102970"
"9667"|"108182"|"109411"
"9668"|"108182"|"101135"
"9669"|"108182"|"107717"
"9670"|"108182"|"107657"
"9671"|"108182"|"103933"
"9672"|"108182"|"104642"
"9673"|"108182"|"102303"
"9674"|"108182"|"109733"
"9675"|"108182"|"107619"
"9676"|"108182"|"107626"
"9677"|"108182"|"104423"
"9678"|"108182"|"105327"
"9679"|"108184"|"109279"
"9680"|"108184"|"108743"
"9681"|"108193"|"104376"
"9682"|"108193"|"104855"
"9683"|"108193"|"102199"
"9684"|"108193"|"107272"
"9685"|"108193"|"100930"
"9686"|"108193"|"108182"
"9687"|"108193"|"107717"
"9688"|"108193"|"107987"
"9689"|"108193"|"107619"
"9690"|"108193"|"109733"
"9691"|"108193"|"105043"
"9692"|"108193"|"110321"
"9693"|"108193"|"101135"
"9694"|"108193"|"108184"
"9695"|"108193"|"104642"
"9696"|"108196"|"104929"
"9697"|"108196"|"106036"
"9698"|"108196"|"103609"
"9699"|"108196"|"104476"
"9700"|"108196"|"107619"
"9701"|"108196"|"105327"
"9702"|"108196"|"103939"
"9703"|"108196"|"105075"
"9704"|"108196"|"108101"
"9705"|"108196"|"107702"
"9706"|"108196"|"104770"
"9707"|"108196"|"102424"
"9708"|"108196"|"105235"
"9709"|"108196"|"100973"
"9710"|"108196"|"108386"
"9711"|"108374"|"107368"
"9712"|"108376"|"101471"
"9713"|"108376"|"100133"
"9714"|"108376"|"105025"
"9715"|"108376"|"100459"
"9716"|"108376"|"101571"
"9717"|"108376"|"100052"
"9718"|"108376"|"101578"
"9719"|"108376"|"101420"
"9720"|"108376"|"101276"
"9721"|"108383"|"107312"
"9722"|"108383"|"107226"
"9723"|"108383"|"105810"
"9724"|"108383"|"105914"
"9725"|"108383"|"107840"
"9726"|"108383"|"107729"
"9727"|"108386"|"108693"
"9728"|"108386"|"104384"
"9729"|"108386"|"107717"
"9730"|"108386"|"109733"
"9731"|"108386"|"104927"
"9732"|"108386"|"101090"
"9733"|"108386"|"107626"
"9734"|"108386"|"107903"
"9735"|"108386"|"107987"
"9736"|"108386"|"108796"
"9737"|"108433"|"100854"
"9738"|"108433"|"102177"
"9739"|"108433"|"103954"
"9740"|"108436"|"106533"
"9741"|"108436"|"106540"
"9742"|"108436"|"108440"
"9743"|"108436"|"107554"
"9744"|"108436"|"109183"
"9745"|"108436"|"101627"
"9746"|"108436"|"108753"
"9747"|"108436"|"108624"
"9748"|"108439"|"107705"
"9749"|"108439"|"101149"
"9750"|"108440"|"107058"
"9751"|"108440"|"109949"
"9752"|"108440"|"109183"
"9753"|"108440"|"101361"
"9754"|"108440"|"107497"
"9755"|"108440"|"108624"
"9756"|"108440"|"108160"
"9757"|"108440"|"106542"
"9758"|"108440"|"106555"
"9759"|"108440"|"106563"
"9760"|"108440"|"106010"
"9761"|"108440"|"106551"
"9762"|"108440"|"109519"
"9763"|"108440"|"101248"
"9764"|"108440"|"106544"
"9765"|"108444"|"107605"
"9766"|"108444"|"105789"
"9767"|"108444"|"104157"
"9768"|"108444"|"102179"
"9769"|"108444"|"100953"
"9770"|"108444"|"105721"
"9771"|"108444"|"105376"
"9772"|"108444"|"104777"
"9773"|"108444"|"106628"
"9774"|"108444"|"102129"
"9775"|"108444"|"103629"
"9776"|"108444"|"106412"
"9777"|"108444"|"101291"
"9778"|"108444"|"100489"
"9779"|"108444"|"105855"
"9780"|"108461"|"107666"
"9781"|"108461"|"100686"
"9782"|"108461"|"106601"
"9783"|"108461"|"100459"
"9784"|"108461"|"105396"
"9785"|"108461"|"102411"
"9786"|"108461"|"105025"
"9787"|"108461"|"104611"
"9788"|"108461"|"105097"
"9789"|"108461"|"106324"
"9790"|"108461"|"106414"
"9791"|"108461"|"100133"
"9792"|"108461"|"101571"
"9793"|"108461"|"100547"
"9794"|"108461"|"100102"
"9795"|"108507"|"104767"
"9796"|"108507"|"107843"
"9797"|"108507"|"107578"
"9798"|"108507"|"106346"
"9799"|"108532"|"105235"
"9800"|"108532"|"103405"
"9801"|"108532"|"105886"
"9802"|"108532"|"100523"
"9803"|"108532"|"101080"
"9804"|"108533"|"102520"
"9805"|"108533"|"108684"
"9806"|"108538"|"107872"
"9807"|"108555"|"102564"
"9808"|"108555"|"108603"
"9809"|"108555"|"102239"
"9810"|"108555"|"102229"
"9811"|"108555"|"104219"
"9812"|"108555"|"102525"
"9813"|"108555"|"101149"
"9814"|"108555"|"107133"
"9815"|"108555"|"100790"
"9816"|"108555"|"103373"
"9817"|"108555"|"101949"
"9818"|"108560"|"108851"
"9819"|"108560"|"108848"
"9820"|"108560"|"106683"
"9821"|"108560"|"108823"
"9822"|"108560"|"108846"
"9823"|"108560"|"108713"
"9824"|"108560"|"108805"
"9825"|"108560"|"108831"
"9826"|"108560"|"108826"
"9827"|"108560"|"108719"
"9828"|"108560"|"108710"
"9829"|"108560"|"108843"
"9830"|"108560"|"108702"
"9831"|"108560"|"108705"
"9832"|"108560"|"108813"
"9833"|"108561"|"100989"
"9834"|"108561"|"109005"
"9835"|"108561"|"100658"
"9836"|"108561"|"108834"
"9837"|"108561"|"101852"
"9838"|"108561"|"100934"
"9839"|"108561"|"101308"
"9840"|"108561"|"102768"
"9841"|"108561"|"108723"
"9842"|"108561"|"108845"
"9843"|"108561"|"108843"
"9844"|"108561"|"108714"
"9845"|"108561"|"106677"
"9846"|"108561"|"108705"
"9847"|"108561"|"108713"
"9848"|"108562"|"108714"
"9849"|"108562"|"109649"
"9850"|"108562"|"108723"
"9851"|"108562"|"100934"
"9852"|"108562"|"100989"
"9853"|"108562"|"101852"
"9854"|"108562"|"108843"
"9855"|"108562"|"108710"
"9856"|"108562"|"106941"
"9857"|"108562"|"109006"
"9858"|"108562"|"100831"
"9859"|"108562"|"108846"
"9860"|"108562"|"108834"
"9861"|"108562"|"109007"
"9862"|"108562"|"109005"
"9863"|"108566"|"101062"
"9864"|"108566"|"108193"
"9865"|"108598"|"101415"
"9866"|"108598"|"103044"
"9867"|"108598"|"102685"
"9868"|"108598"|"106220"
"9869"|"108598"|"109641"
"9870"|"108598"|"103845"
"9871"|"108598"|"100519"
"9872"|"108598"|"101028"
"9873"|"108598"|"109136"
"9874"|"108598"|"106729"
"9875"|"108598"|"105955"
"9876"|"108598"|"105988"
"9877"|"108598"|"106573"
"9878"|"108598"|"104157"
"9879"|"108598"|"102276"
"9880"|"108600"|"106161"
"9881"|"108602"|"104862"
"9882"|"108603"|"109117"
"9883"|"108603"|"102565"
"9884"|"108603"|"104683"
"9885"|"108603"|"102239"
"9886"|"108603"|"101248"
"9887"|"108603"|"103149"
"9888"|"108603"|"103473"
"9889"|"108603"|"104219"
"9890"|"108603"|"100790"
"9891"|"108603"|"102564"
"9892"|"108603"|"107133"
"9893"|"108613"|"107816"
"9894"|"108613"|"100828"
"9895"|"108613"|"101620"
"9896"|"108613"|"105601"
"9897"|"108613"|"103469"
"9898"|"108613"|"104382"
"9899"|"108623"|"108440"
"9900"|"108623"|"107497"
"9901"|"108623"|"108624"
"9902"|"108623"|"106552"
"9903"|"108623"|"109183"
"9904"|"108623"|"106555"
"9905"|"108623"|"106540"
"9906"|"108623"|"108753"
"9907"|"108623"|"107554"
"9908"|"108623"|"107058"
"9909"|"108623"|"101627"
"9910"|"108624"|"101248"
"9911"|"108624"|"106540"
"9912"|"108624"|"109950"
"9913"|"108624"|"109519"
"9914"|"108624"|"100790"
"9915"|"108624"|"107637"
"9916"|"108624"|"106544"
"9917"|"108624"|"106550"
"9918"|"108624"|"106542"
"9919"|"108624"|"108436"
"9920"|"108624"|"106551"
"9921"|"108624"|"109537"
"9922"|"108624"|"101361"
"9923"|"108624"|"108160"
"9924"|"108666"|"108684"
"9925"|"108666"|"105601"
"9926"|"108666"|"106412"
"9927"|"108666"|"101620"
"9928"|"108666"|"100042"
"9929"|"108666"|"103469"
"9930"|"108666"|"105072"
"9931"|"108666"|"105897"
"9932"|"108676"|"102324"
"9933"|"108676"|"105258"
"9934"|"108676"|"102841"
"9935"|"108678"|"105273"
"9936"|"108678"|"102856"
"9937"|"108678"|"104742"
"9938"|"108678"|"106567"
"9939"|"108678"|"103676"
"9940"|"108678"|"102324"
"9941"|"108678"|"106611"
"9942"|"108684"|"108533"
"9943"|"108684"|"101028"
"9944"|"108684"|"103675"
"9945"|"108684"|"108901"
"9946"|"108684"|"105955"
"9947"|"108684"|"103168"
"9948"|"108684"|"105918"
"9949"|"108684"|"104761"
"9950"|"108684"|"102934"
"9951"|"108684"|"108666"
"9952"|"108684"|"101052"
"9953"|"108684"|"102450"
"9954"|"108684"|"105076"
"9955"|"108684"|"104851"
"9956"|"108684"|"103962"
"9957"|"108693"|"104376"
"9958"|"108693"|"102939"
"9959"|"108693"|"102970"
"9960"|"108693"|"106958"
"9961"|"108693"|"108196"
"9962"|"108693"|"101135"
"9963"|"108693"|"109411"
"9964"|"108693"|"108386"
"9965"|"108702"|"108832"
"9966"|"108702"|"108710"
"9967"|"108702"|"109005"
"9968"|"108702"|"108815"
"9969"|"108702"|"108809"
"9970"|"108702"|"108816"
"9971"|"108702"|"109006"
"9972"|"108702"|"108560"
"9973"|"108705"|"106941"
"9974"|"108705"|"100658"
"9975"|"108705"|"100831"
"9976"|"108705"|"108843"
"9977"|"108705"|"102620"
"9978"|"108705"|"108811"
"9979"|"108705"|"108812"
"9980"|"108705"|"108710"
"9981"|"108705"|"108724"
"9982"|"108705"|"108832"
"9983"|"108705"|"108848"
"9984"|"108705"|"106683"
"9985"|"108705"|"108831"
"9986"|"108705"|"108713"
"9987"|"108705"|"107432"
"9988"|"108706"|"108831"
"9989"|"108706"|"108713"
"9990"|"108706"|"108716"
"9991"|"108706"|"108714"
"9992"|"108706"|"108719"
"9993"|"108706"|"108724"
"9994"|"108706"|"108723"
"9995"|"108706"|"108825"
"9996"|"108706"|"108834"
"9997"|"108706"|"108823"
"9998"|"108706"|"108560"
"9999"|"108710"|"108724"
"10000"|"108710"|"107142"
"10001"|"108710"|"108805"
"10002"|"108710"|"108848"
"10003"|"108710"|"106683"
"10004"|"108710"|"108562"
"10005"|"108710"|"108830"
"10006"|"108710"|"108846"
"10007"|"108710"|"109005"
"10008"|"108710"|"100658"
"10009"|"108710"|"108834"
"10010"|"108710"|"108719"
"10011"|"108710"|"108705"
"10012"|"108710"|"108825"
"10013"|"108710"|"108826"
"10014"|"108711"|"108562"
"10015"|"108711"|"108823"
"10016"|"108711"|"101852"
"10017"|"108711"|"105311"
"10018"|"108711"|"108705"
"10019"|"108711"|"100923"
"10020"|"108711"|"100841"
"10021"|"108711"|"108836"
"10022"|"108711"|"100937"
"10023"|"108711"|"108561"
"10024"|"108711"|"100934"
"10025"|"108711"|"101552"
"10026"|"108711"|"101308"
"10027"|"108711"|"106677"
"10028"|"108711"|"100831"
"10029"|"108712"|"108843"
"10030"|"108712"|"108702"
"10031"|"108712"|"108833"
"10032"|"108712"|"108825"
"10033"|"108712"|"108720"
"10034"|"108712"|"108718"
"10035"|"108712"|"108813"
"10036"|"108712"|"108805"
"10037"|"108712"|"108811"
"10038"|"108712"|"108714"
"10039"|"108712"|"108560"
"10040"|"108712"|"108826"
"10041"|"108712"|"108851"
"10042"|"108713"|"108712"
"10043"|"108713"|"108705"
"10044"|"108713"|"108811"
"10045"|"108713"|"108714"
"10046"|"108713"|"108825"
"10047"|"108713"|"108561"
"10048"|"108713"|"108805"
"10049"|"108713"|"109007"
"10050"|"108713"|"100658"
"10051"|"108713"|"108562"
"10052"|"108713"|"108720"
"10053"|"108713"|"108716"
"10054"|"108713"|"108823"
"10055"|"108713"|"100841"
"10056"|"108713"|"108848"
"10057"|"108714"|"106683"
"10058"|"108714"|"100658"
"10059"|"108714"|"108561"
"10060"|"108714"|"108713"
"10061"|"108714"|"108718"
"10062"|"108714"|"109006"
"10063"|"108714"|"108822"
"10064"|"108714"|"108834"
"10065"|"108714"|"108720"
"10066"|"108714"|"108710"
"10067"|"108714"|"108724"
"10068"|"108714"|"108716"
"10069"|"108714"|"108851"
"10070"|"108714"|"108823"
"10071"|"108714"|"108702"
"10072"|"108715"|"108723"
"10073"|"108715"|"109006"
"10074"|"108715"|"108831"
"10075"|"108716"|"108723"
"10076"|"108716"|"108843"
"10077"|"108716"|"108713"
"10078"|"108716"|"108830"
"10079"|"108716"|"108825"
"10080"|"108716"|"108816"
"10081"|"108716"|"108832"
"10082"|"108716"|"108851"
"10083"|"108716"|"108841"
"10084"|"108716"|"108720"
"10085"|"108716"|"108718"
"10086"|"108716"|"108815"
"10087"|"108716"|"108706"
"10088"|"108716"|"108809"
"10089"|"108718"|"108710"
"10090"|"108718"|"109005"
"10091"|"108718"|"109007"
"10092"|"108718"|"108706"
"10093"|"108718"|"108843"
"10094"|"108718"|"108825"
"10095"|"108718"|"108815"
"10096"|"108718"|"108561"
"10097"|"108718"|"108813"
"10098"|"108718"|"106683"
"10099"|"108718"|"108719"
"10100"|"108718"|"108834"
"10101"|"108718"|"109006"
"10102"|"108718"|"108823"
"10103"|"108718"|"108713"
"10104"|"108719"|"108831"
"10105"|"108719"|"108710"
"10106"|"108719"|"108706"
"10107"|"108719"|"108826"
"10108"|"108719"|"108705"
"10109"|"108719"|"108724"
"10110"|"108719"|"108825"
"10111"|"108719"|"108834"
"10112"|"108719"|"108823"
"10113"|"108719"|"108843"
"10114"|"108719"|"108714"
"10115"|"108719"|"108713"
"10116"|"108720"|"109007"
"10117"|"108720"|"109005"
"10118"|"108720"|"108831"
"10119"|"108720"|"108846"
"10120"|"108720"|"108706"
"10121"|"108720"|"108809"
"10122"|"108720"|"108843"
"10123"|"108720"|"108714"
"10124"|"108720"|"108851"
"10125"|"108720"|"108718"
"10126"|"108720"|"108826"
"10127"|"108720"|"108815"
"10128"|"108720"|"108813"
"10129"|"108720"|"108848"
"10130"|"108723"|"108712"
"10131"|"108723"|"108843"
"10132"|"108723"|"108711"
"10133"|"108723"|"108560"
"10134"|"108723"|"108831"
"10135"|"108723"|"108813"
"10136"|"108723"|"108720"
"10137"|"108723"|"108702"
"10138"|"108723"|"108851"
"10139"|"108723"|"108815"
"10140"|"108723"|"108822"
"10141"|"108723"|"108809"
"10142"|"108723"|"109005"
"10143"|"108723"|"108823"
"10144"|"108723"|"108715"
"10145"|"108724"|"108561"
"10146"|"108724"|"108716"
"10147"|"108724"|"108826"
"10148"|"108724"|"108830"
"10149"|"108724"|"108823"
"10150"|"108724"|"108713"
"10151"|"108724"|"108723"
"10152"|"108724"|"108706"
"10153"|"108724"|"109005"
"10154"|"108724"|"108560"
"10155"|"108724"|"108720"
"10156"|"108724"|"108714"
"10157"|"108724"|"108841"
"10158"|"108724"|"108825"
"10159"|"108724"|"108848"
"10160"|"108729"|"107534"
"10161"|"108729"|"106034"
"10162"|"108729"|"106215"
"10163"|"108729"|"105559"
"10164"|"108729"|"106229"
"10165"|"108729"|"106241"
"10166"|"108729"|"109132"
"10167"|"108729"|"105811"
"10168"|"108729"|"105604"
"10169"|"108729"|"105745"
"10170"|"108729"|"106100"
"10171"|"108729"|"107600"
"10172"|"108729"|"105572"
"10173"|"108729"|"106194"
"10174"|"108729"|"105845"
"10175"|"108737"|"106076"
"10176"|"108743"|"107122"
"10177"|"108743"|"100605"
"10178"|"108743"|"105327"
"10179"|"108743"|"104423"
"10180"|"108743"|"104812"
"10181"|"108743"|"108386"
"10182"|"108743"|"107657"
"10183"|"108743"|"107717"
"10184"|"108743"|"104642"
"10185"|"108743"|"107987"
"10186"|"108743"|"108940"
"10187"|"108743"|"108184"
"10188"|"108743"|"104861"
"10189"|"108743"|"106381"
"10190"|"108743"|"103419"
"10191"|"108750"|"106701"
"10192"|"108750"|"109949"
"10193"|"108750"|"101627"
"10194"|"108750"|"109946"
"10195"|"108750"|"106542"
"10196"|"108750"|"109186"
"10197"|"108750"|"106533"
"10198"|"108750"|"101248"
"10199"|"108750"|"108624"
"10200"|"108750"|"106552"
"10201"|"108750"|"107058"
"10202"|"108750"|"107499"
"10203"|"108750"|"109183"
"10204"|"108750"|"108440"
"10205"|"108750"|"106908"
"10206"|"108753"|"108750"
"10207"|"108753"|"106701"
"10208"|"108753"|"106540"
"10209"|"108753"|"107499"
"10210"|"108753"|"108623"
"10211"|"108753"|"109537"
"10212"|"108753"|"106544"
"10213"|"108753"|"106542"
"10214"|"108753"|"106533"
"10215"|"108753"|"107058"
"10216"|"108753"|"108436"
"10217"|"108753"|"109186"
"10218"|"108753"|"106550"
"10219"|"108753"|"107554"
"10220"|"108753"|"106553"
"10221"|"108756"|"108926"
"10222"|"108756"|"108928"
"10223"|"108756"|"107409"
"10224"|"108758"|"105916"
"10225"|"108758"|"106727"
"10226"|"108796"|"102617"
"10227"|"108796"|"103847"
"10228"|"108796"|"109325"
"10229"|"108796"|"100605"
"10230"|"108796"|"103933"
"10231"|"108796"|"105075"
"10232"|"108796"|"106958"
"10233"|"108796"|"107628"
"10234"|"108796"|"104642"
"10235"|"108796"|"107702"
"10236"|"108796"|"100598"
"10237"|"108796"|"107619"
"10238"|"108796"|"108196"
"10239"|"108796"|"103733"
"10240"|"108796"|"102154"
"10241"|"108805"|"108831"
"10242"|"108805"|"108714"
"10243"|"108805"|"109006"
"10244"|"108805"|"108720"
"10245"|"108805"|"108718"
"10246"|"108805"|"108815"
"10247"|"108805"|"108843"
"10248"|"108805"|"108716"
"10249"|"108805"|"108832"
"10250"|"108805"|"108713"
"10251"|"108805"|"108813"
"10252"|"108808"|"108813"
"10253"|"108809"|"108712"
"10254"|"108809"|"108716"
"10255"|"108809"|"108560"
"10256"|"108809"|"108825"
"10257"|"108809"|"108720"
"10258"|"108809"|"108823"
"10259"|"108809"|"109006"
"10260"|"108809"|"108815"
"10261"|"108811"|"108713"
"10262"|"108811"|"108705"
"10263"|"108811"|"108848"
"10264"|"108811"|"100841"
"10265"|"108811"|"108843"
"10266"|"108811"|"108815"
"10267"|"108811"|"108712"
"10268"|"108811"|"108710"
"10269"|"108812"|"108705"
"10270"|"108812"|"108834"
"10271"|"108812"|"106948"
"10272"|"108813"|"108808"
"10273"|"108813"|"108815"
"10274"|"108813"|"108713"
"10275"|"108813"|"108720"
"10276"|"108813"|"108560"
"10277"|"108813"|"109006"
"10278"|"108815"|"108718"
"10279"|"108815"|"108723"
"10280"|"108815"|"109006"
"10281"|"108815"|"108712"
"10282"|"108815"|"108831"
"10283"|"108815"|"106683"
"10284"|"108815"|"108705"
"10285"|"108815"|"108710"
"10286"|"108815"|"108702"
"10287"|"108815"|"108560"
"10288"|"108815"|"108724"
"10289"|"108815"|"109005"
"10290"|"108815"|"108846"
"10291"|"108815"|"108843"
"10292"|"108815"|"108562"
"10293"|"108816"|"108710"
"10294"|"108816"|"108723"
"10295"|"108816"|"108809"
"10296"|"108816"|"108716"
"10297"|"108816"|"108832"
"10298"|"108816"|"108815"
"10299"|"108816"|"108714"
"10300"|"108816"|"109006"
"10301"|"108822"|"100841"
"10302"|"108822"|"109005"
"10303"|"108822"|"108723"
"10304"|"108822"|"108831"
"10305"|"108822"|"108718"
"10306"|"108822"|"108823"
